jrk_template	Phylum	Class	Order	Family	GENUS	Secondary_lifestyle	Genus	
jrk07933	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Scutaria			
jrk07962	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Seirophora			
jrk08035	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Shackletonia			
jrk08083	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Sirenophila			
jrk08140	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Solitaria			
jrk08306	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Squamulea			
jrk08362	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Stellarangia			
jrk08449	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Streimanniella			
jrk08593	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Zeroviella			
jrk08662	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Tarasginia			
jrk08669	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Tassiloa			
jrk09845	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Tayloriella			
jrk08673	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Tayloriellina			
jrk08689	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Teloschistes			
jrk08690	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Teloschistopsis			
jrk08788	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Thelliana			
jrk09197	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Usnochroma			
jrk09251	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Variospora			
jrk09321	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Wetmoreana			
jrk09339	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Villophora			
jrk09394	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Xanthocarpia			
jrk09396	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Xanthodactylon			
jrk09397	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Xanthomendoza			
jrk09400	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Xanthopeltis			
jrk09404	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Xanthoria			
jrk09508	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Yoshimuria			
jrk09833	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistales family incertae sedis	Austroblastenia			
jrk04892	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistales family incertae sedis	Malcolmiella			
jrk00697	Ascomycota	Lecanoromycetes	Thelenellales	Thelenellaceae	Aspidothelium			
jrk01724	Ascomycota	Lecanoromycetes	Thelenellales	Thelenellaceae	Chromatochlamys			
jrk08779	Ascomycota	Lecanoromycetes	Thelenellales	Thelenellaceae	Thelenella			
jrk02864	Ascomycota	Lecanoromycetes	Umbilicariales	Elixiaceae	Elixia			
jrk05082	Ascomycota	Lecanoromycetes	Umbilicariales	Elixiaceae	Meridianelia			
jrk03282	Ascomycota	Lecanoromycetes	Umbilicariales	Fuscideaceae	Fuscidea			
jrk03931	Ascomycota	Lecanoromycetes	Umbilicariales	Fuscideaceae	Hueidea			
jrk04930	Ascomycota	Lecanoromycetes	Umbilicariales	Fuscideaceae	Maronea			
jrk05964	Ascomycota	Lecanoromycetes	Umbilicariales	Fuscideaceae	Orphniospora			
jrk01111	Ascomycota	Lecanoromycetes	Umbilicariales	Ophioparmaceae	Boreoplaca			
jrk04047	Ascomycota	Lecanoromycetes	Umbilicariales	Ophioparmaceae	Hypocenomyce			
jrk05936	Ascomycota	Lecanoromycetes	Umbilicariales	Ophioparmaceae	Ophioparma			
jrk07675	Ascomycota	Lecanoromycetes	Umbilicariales	Ropalosporaceae	Ropalospora			
jrk03262	Ascomycota	Lecanoromycetes	Umbilicariales	Umbilicariaceae	Fulgidea			
jrk09846	Ascomycota	Lecanoromycetes	Umbilicariales	Umbilicariaceae	Lasallia			
jrk09157	Ascomycota	Lecanoromycetes	Umbilicariales	Umbilicariaceae	Umbilicaria			
jrk09496	Ascomycota	Lecanoromycetes	Umbilicariales	Umbilicariaceae	Xylopsora			
jrk01619	Ascomycota	Leotiomycetes	Chaetomellales	Chaetomellaceae	Chaetomella	foliar_endophyte		
jrk10112	Ascomycota	Leotiomycetes	Chaetomellales	Chaetomellaceae	Patellina			
jrk06620	Ascomycota	Leotiomycetes	Chaetomellales	Chaetomellaceae	Pilidium			
jrk08198	Ascomycota	Leotiomycetes	Chaetomellales	Chaetomellaceae	Sphaerographium			
jrk08556	Ascomycota	Leotiomycetes	Chaetomellales	Chaetomellaceae	Synchaetomella			
jrk09469	Ascomycota	Leotiomycetes	Chaetomellales	Chaetomellaceae	Xeropilidium			
jrk02364	Ascomycota	Leotiomycetes	Cyttariales	Cyttariaceae	Cyttaria	wood_saprotroph		
jrk00612	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Arthrocladiella			
jrk01079	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Blumeria			
jrk01159	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Brasiliomyces			
jrk01241	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Bulbomicroidium			
jrk01291	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Caespitotheca			
jrk02351	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Cystotheca			
jrk03040	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe			
jrk09848	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Euoidium			
jrk09849	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Fibroidium			
jrk03500	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Golovinomyces			
jrk04672	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Leveillula			
jrk05155	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Microidium			
jrk09850	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Microsphaera			
jrk05619	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Neoerysiphe			
jrk09851	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Oidium			
jrk09852	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Ovulariopsis			
jrk06196	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Parauncinula			
jrk06558	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Phyllactinia			
jrk06730	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Pleochaeta			
jrk06811	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Podosphaera			
jrk09853	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Pseudoidium			
jrk07398	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Queirozia			
jrk07820	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Sawadaea			
jrk09854	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Setoidium			
jrk08215	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Sphaerotheca			
jrk09855	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Striatoidium			
jrk08644	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Takamatsuella			
jrk09856	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Uncinula			
jrk00298	Ascomycota	Leotiomycetes	Helotiales	Amicodiscaceae	Amicodisca			
jrk02442	Ascomycota	Leotiomycetes	Helotiales	Amicodiscaceae	Dematioscypha			
jrk03686	Ascomycota	Leotiomycetes	Helotiales	Amicodiscaceae	Haplographium			
jrk00556	Ascomycota	Leotiomycetes	Helotiales	Arachnopezizaceae	Arachnopeziza			
jrk03027	Ascomycota	Leotiomycetes	Helotiales	Arachnopezizaceae	Eriopezia			
jrk08973	Ascomycota	Leotiomycetes	Helotiales	Arachnopezizaceae	Trichoconis	fungal_decomposer		
jrk00656	Ascomycota	Leotiomycetes	Helotiales	Ascocorticiaceae	Ascocorticiellum	litter_saprotroph		
jrk00657	Ascomycota	Leotiomycetes	Helotiales	Ascocorticiaceae	Ascocorticium			
jrk00676	Ascomycota	Leotiomycetes	Helotiales	Ascocorticiaceae	Ascosorus	plant_pathogen		
jrk00662	Ascomycota	Leotiomycetes	Helotiales	Ascodichaenaceae	Ascodichaena			
jrk02434	Ascomycota	Leotiomycetes	Helotiales	Ascodichaenaceae	Delpinoina			
jrk01210	Ascomycota	Leotiomycetes	Helotiales	Bryoglossaceae	Bryoclaviculus	bryophilous		
jrk01212	Ascomycota	Leotiomycetes	Helotiales	Bryoglossaceae	Bryoglossum	bryophilous		
jrk05604	Ascomycota	Leotiomycetes	Helotiales	Bryoglossaceae	Neocudoniella	litter_saprotroph		
jrk09870	Ascomycota	Leotiomycetes	Helotiales	Cenangiaceae	Hemiphacidium			
jrk01703	Ascomycota	Leotiomycetes	Helotiales	Chlorociboriaceae	Chlorociboria			
jrk01710	Ascomycota	Leotiomycetes	Helotiales	Chlorospleniaceae	Chlorosplenium			
jrk00286	Ascomycota	Leotiomycetes	Helotiales	Cordieritidaceae	Ameghiniella			
jrk00823	Ascomycota	Leotiomycetes	Helotiales	Cordieritidaceae	Austrocenangium			
jrk02059	Ascomycota	Leotiomycetes	Helotiales	Cordieritidaceae	Cordierites			
jrk02667	Ascomycota	Leotiomycetes	Helotiales	Cordieritidaceae	Diplocarpa			
jrk02677	Ascomycota	Leotiomycetes	Helotiales	Cordieritidaceae	Diplolaeviopsis	fungal_decomposer		
jrk03353	Ascomycota	Leotiomycetes	Helotiales	Cordieritidaceae	Gelatinopsis	fungal_decomposer		
jrk04167	Ascomycota	Leotiomycetes	Helotiales	Cordieritidaceae	Ionomidotis			
jrk04753	Ascomycota	Leotiomycetes	Helotiales	Cordieritidaceae	Llimoniella	fungal_decomposer		
jrk04865	Ascomycota	Leotiomycetes	Helotiales	Cordieritidaceae	Macroskyttea	fungal_decomposer		
jrk05190	Ascomycota	Leotiomycetes	Helotiales	Cordieritidaceae	Midotiopsis			
jrk07550	Ascomycota	Leotiomycetes	Helotiales	Cordieritidaceae	Rhizocladosporium	myxomycete_decomposer		
jrk07599	Ascomycota	Leotiomycetes	Helotiales	Cordieritidaceae	Rhymbocarpus	fungal_decomposer		
jrk07733	Ascomycota	Leotiomycetes	Helotiales	Cordieritidaceae	Sabahriopsis	plant_pathogen		
jrk08119	Ascomycota	Leotiomycetes	Helotiales	Cordieritidaceae	Skyttea	fungal_decomposer		
jrk08120	Ascomycota	Leotiomycetes	Helotiales	Cordieritidaceae	Skyttella	fungal_decomposer		
jrk08759	Ascomycota	Leotiomycetes	Helotiales	Cordieritidaceae	Thamnogalla	fungal_decomposer		
jrk09169	Ascomycota	Leotiomycetes	Helotiales	Cordieritidaceae	Unguiculariopsis	fungal_decomposer		
jrk09857	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Cryptosporiopsis			
jrk09859	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Discohainesia			
jrk09860	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Helgardia			
jrk09861	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Marssonina			
jrk09862	Ascomycota	Leotiomycetes	Helotiales	Discinellaceae	Articulospora			
jrk01800	Ascomycota	Leotiomycetes	Helotiales	Discinellaceae	Cladochasiella			
jrk02702	Ascomycota	Leotiomycetes	Helotiales	Discinellaceae	Discinella			
jrk03240	Ascomycota	Leotiomycetes	Helotiales	Discinellaceae	Fontanospora			
jrk03607	Ascomycota	Leotiomycetes	Helotiales	Discinellaceae	Gyoerffyella	root_endophyte		
jrk04562	Ascomycota	Leotiomycetes	Helotiales	Discinellaceae	Lemonniera			
jrk04921	Ascomycota	Leotiomycetes	Helotiales	Discinellaceae	Margaritispora			
jrk05502	Ascomycota	Leotiomycetes	Helotiales	Discinellaceae	Naevala	foliar_endophyte		
jrk06336	Ascomycota	Leotiomycetes	Helotiales	Discinellaceae	Pezoloma	soil_saprotroph		
jrk08726	Ascomycota	Leotiomycetes	Helotiales	Discinellaceae	Tetrachaetum			
jrk01080	Ascomycota	Leotiomycetes	Helotiales	Drepanopezizaceae	Blumeriella			
jrk02668	Ascomycota	Leotiomycetes	Helotiales	Drepanopezizaceae	Diplocarpon			
jrk02776	Ascomycota	Leotiomycetes	Helotiales	Drepanopezizaceae	Drepanopeziza			
jrk03147	Ascomycota	Leotiomycetes	Helotiales	Drepanopezizaceae	Felisbertia			
jrk04633	Ascomycota	Leotiomycetes	Helotiales	Drepanopezizaceae	Leptotrochila			
jrk07162	Ascomycota	Leotiomycetes	Helotiales	Drepanopezizaceae	Pseudopezicula			
jrk08234	Ascomycota	Leotiomycetes	Helotiales	Drepanopezizaceae	Spilopodia			
jrk08235	Ascomycota	Leotiomycetes	Helotiales	Drepanopezizaceae	Spilopodiella			
jrk00658	Ascomycota	Leotiomycetes	Helotiales	Gelatinodiscaceae	Ascocoryne			
jrk00683	Ascomycota	Leotiomycetes	Helotiales	Gelatinodiscaceae	Ascotremella			
jrk01708	Ascomycota	Leotiomycetes	Helotiales	Gelatinodiscaceae	Chloroscypha	litter_saprotroph		
jrk05580	Ascomycota	Leotiomycetes	Helotiales	Gelatinodiscaceae	Neobulgaria			
jrk06364	Ascomycota	Leotiomycetes	Helotiales	Gelatinodiscaceae	Phaeangellina			
jrk08118	Ascomycota	Leotiomycetes	Helotiales	Gelatinodiscaceae	Skyathea			
jrk00648	Ascomycota	Leotiomycetes	Helotiales	Godroniaceae	Ascocalyx			
jrk00776	Ascomycota	Leotiomycetes	Helotiales	Godroniaceae	Atropellis	wood_saprotroph		
jrk03495	Ascomycota	Leotiomycetes	Helotiales	Godroniaceae	Godronia	wood_saprotroph		
jrk03554	Ascomycota	Leotiomycetes	Helotiales	Godroniaceae	Gremmeniella	foliar_endophyte		
jrk03566	Ascomycota	Leotiomycetes	Helotiales	Godroniaceae	Grovesiella			
jrk00345	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Amylocarpus			
jrk10113	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Anguillospora	litter_saprotroph		
jrk00655	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Ascoconidium	plant_pathogen		
jrk01222	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Bryoscyphus	bryophilous		
jrk01349	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Calycella			
jrk02239	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Cudoniella	wood_saprotroph		
jrk02281	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Cyathicula			
jrk02463	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Dendrospora			
jrk02549	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Dicephalospora	litter_saprotroph		
jrk02711	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Discorehmia			
jrk02936	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Endoscypha	epiphyte		
jrk03179	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Filosporella			
jrk03415	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Glarea			
jrk03461	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Gloeotinia	litter_saprotroph		
jrk03738	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Helicocentralis			
jrk04019	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	plant_pathogen		
jrk04021	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenotorrendiella			
jrk05346	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Muscicola			
jrk05477	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Mytilodiscus			
jrk06393	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Phaeohelotium			
jrk06643	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Pirottaea			
jrk06653	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Pithyella			
jrk07141	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Pseudoniptera			
jrk07660	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Roesleria	unsepcified_saprotroph		
jrk07661	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Roeslerina	unsepcified_saprotroph		
jrk08535	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Symphyosirinia			
jrk08670	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tatraea			
jrk09869	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Topospora			
jrk09487	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Xylogramma			
jrk00541	Ascomycota	Leotiomycetes	Helotiales	Helotiales family incertae sedis	Aquapoterium			
jrk00644	Ascomycota	Leotiomycetes	Helotiales	Helotiales family incertae sedis	Ascluella			
jrk00653	Ascomycota	Leotiomycetes	Helotiales	Helotiales family incertae sedis	Ascoclavulina			
jrk01156	Ascomycota	Leotiomycetes	Helotiales	Helotiales family incertae sedis	Brackelia	lichen_parasite		
jrk01506	Ascomycota	Leotiomycetes	Helotiales	Helotiales family incertae sedis	Cecidioskyttea	fungal_decomposer		
jrk01712	Ascomycota	Leotiomycetes	Helotiales	Helotiales family incertae sedis	Chlorovibrissea	wood_saprotroph		
jrk01951	Ascomycota	Leotiomycetes	Helotiales	Helotiales family incertae sedis	Colipila			
jrk02025	Ascomycota	Leotiomycetes	Helotiales	Helotiales family incertae sedis	Connersia			
jrk02190	Ascomycota	Leotiomycetes	Helotiales	Helotiales family incertae sedis	Cryptocline			
jrk09873	Ascomycota	Leotiomycetes	Helotiales	Helotiales family incertae sedis	Discocistella			
jrk02896	Ascomycota	Leotiomycetes	Helotiales	Helotiales family incertae sedis	Encoeliopsis			
jrk04470	Ascomycota	Leotiomycetes	Helotiales	Helotiales family incertae sedis	Larissia			
jrk04553	Ascomycota	Leotiomycetes	Helotiales	Helotiales family incertae sedis	Lemalis			
jrk04673	Ascomycota	Leotiomycetes	Helotiales	Helotiales family incertae sedis	Libartania			
jrk05090	Ascomycota	Leotiomycetes	Helotiales	Helotiales family incertae sedis	Merodontis			
jrk05227	Ascomycota	Leotiomycetes	Helotiales	Helotiales family incertae sedis	Mitrulinia			
jrk05250	Ascomycota	Leotiomycetes	Helotiales	Helotiales family incertae sedis	Mollisiopsis			
jrk05345	Ascomycota	Leotiomycetes	Helotiales	Helotiales family incertae sedis	Muscia	bryophilous		
jrk06238	Ascomycota	Leotiomycetes	Helotiales	Helotiales family incertae sedis	Patellariopsis			
jrk06330	Ascomycota	Leotiomycetes	Helotiales	Helotiales family incertae sedis	Pestalopezia			
jrk06354	Ascomycota	Leotiomycetes	Helotiales	Helotiales family incertae sedis	Phacidiella			
jrk09926	Ascomycota	Leotiomycetes	Helotiales	Helotiales family incertae sedis	Phialea	plant_pathogen		
jrk07131	Ascomycota	Leotiomycetes	Helotiales	Helotiales family incertae sedis	Pseudomitrula			
jrk07768	Ascomycota	Leotiomycetes	Helotiales	Helotiales family incertae sedis	Sambucina			
jrk07794	Ascomycota	Leotiomycetes	Helotiales	Helotiales family incertae sedis	Sarcomyces			
jrk09167	Ascomycota	Leotiomycetes	Helotiales	Helotiales family incertae sedis	Unguicularia			
jrk03850	Ascomycota	Leotiomycetes	Helotiales	Heterosphaeriaceae	Heterosphaeria			
jrk00143	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Aeruginoscyphus			
jrk00283	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Ambrodiscus			
jrk00566	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Arbusculina			
jrk01825	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Clathrosphaerina			
jrk02655	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Dimorphotricha			
jrk02836	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Echinula			
jrk03088	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Everhartia			
jrk03485	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Glutinomyces	soil_saprotroph		
jrk03528	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Graddonidiscus			
jrk03529	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Grahamiella			
jrk03723	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hegermila			
jrk03965	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	wood_saprotroph		
jrk04036	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyphopeziza			
jrk04127	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Incrupila			
jrk05054	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Meliniomyces	soil_saprotroph		
jrk05833	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Obeliospora			
jrk05893	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Olla	litter_saprotroph		
jrk06222	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Parorbiliopsis	litter_saprotroph		
jrk06825	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Polaroscyphus			
jrk06942	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Proprioscypha			
jrk06975	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Protounguicularia			
jrk06989	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Pseudaegerita			
jrk07043	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Pseudoclathrosphaerina	foliar_endophyte		
jrk07254	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Psilocistella	litter_saprotroph		
jrk09867	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Rhizoscyphus	soil_saprotroph		
jrk08808	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Thindiomyces			
jrk09168	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Unguiculariella			
jrk09170	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Unguiculella			
jrk03990	Ascomycota	Leotiomycetes	Helotiales	Hydrocinaceae	Hydrocina			
jrk09249	Ascomycota	Leotiomycetes	Helotiales	Hydrocinaceae	Varicosporium			
jrk09465	Ascomycota	Leotiomycetes	Helotiales	Hydrocinaceae	Xerombrophila			
jrk09871	Ascomycota	Leotiomycetes	Helotiales	Hyphodiscaceae	Catenulifera			
jrk00186	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Albotricha			
jrk00976	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Belonidium			
jrk01202	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Brunnipila			
jrk01418	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Capitotricha	litter_saprotroph		
jrk02396	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Dasyscyphella	litter_saprotroph		
jrk03028	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Erioscyphella			
jrk04126	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Incrucipulum			
jrk09875	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Lachnopsis			
jrk04425	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Lachnum	wood_saprotroph		
jrk05608	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Neodasyscypha			
jrk06323	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Perrotia			
jrk06934	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Proliferodiscus			
jrk09265	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Velebitea			
jrk04801	Ascomycota	Leotiomycetes	Helotiales	Loramycetaceae	Loramyces			
jrk05842	Ascomycota	Leotiomycetes	Helotiales	Loramycetaceae	Obtectodiscus			
jrk05226	Ascomycota	Leotiomycetes	Helotiales	Mitrulaceae	Mitrula	wood_saprotroph		
jrk01242	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Bulbomollisia			
