jrk_template	Phylum	Class	Order	Family	GENUS	primary_lifestyle	Secondary_lifestyle	Genus	
jrk00990	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Berkelella	animal-associated	animal_decomposer		
jrk01239	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Bulbithecium	dung_saprotroph			
jrk01389	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Campylospora	litter_saprotroph			
jrk01528	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Cephalosporiopsis	animal_parasite	animal_decomposer		
jrk10021	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Chlamydocillium	soil_saprotroph			
jrk10022	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Chlorocillium	animal_parasite	animal_decomposer		
jrk01718	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Chondronectria	lichen_parasite	fungal_decomposer		
jrk10023	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Ciliciopodium	wood_saprotroph	litter_saprotroph		
jrk01812	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Cladosterigma	plant_pathogen			
jrk01960	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Colletoconis				
jrk02304	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Cylindronectria	lichen_parasite	fungal_decomposer		
jrk02689	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Diplošspora	litter_saprotroph			
jrk03207	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Flammispora	litter_saprotroph			
jrk10024	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Gliocladium	mycoparasite	wood_saprotroph		
jrk03606	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Gynonectria	plant_pathogen			
jrk03696	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Hapsidospora	litter_saprotroph			
jrk03698	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Haptospora	animal_parasite	animal_decomposer		
jrk04106	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Illosporiopsis	lichen_parasite	fungal_decomposer		
jrk04107	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Illosporium	lichen_parasite	fungal_decomposer		
jrk04598	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Leptobarya	lichen_parasite	fungal_decomposer		
jrk04687	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Lichenopenicillus	lichen_parasite	fungal_decomposer		
jrk05105	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Metadothella	plant_pathogen			
jrk05329	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Munkia	foliar_endophyte	litter_saprotroph		
jrk05660	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Neomunkia	litter_saprotroph			
jrk10127	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Olpitrichum	mycoparasite	foliar_endophyte		
jrk06268	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Peloronectria	litter_saprotroph			
jrk10025	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Podocrella	animal_parasite	animal_decomposer		
jrk06999	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Pseudoacremonium	plant_pathogen			
jrk07103	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Pseudoidriella	epiphyte	litter_saprotroph		
jrk07125	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Pseudomeliola	plant_pathogen			
jrk07658	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Rodentomyces	dung_saprotroph			
jrk07681	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Roselliniella	lichen_parasite	fungal_decomposer		
jrk07955	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Sedecimiella	wood_saprotroph			
jrk10027	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Sesquicillium	litter_saprotroph			
jrk10028	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Solheimia	litter_saprotroph			
jrk08333	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Stanjemonium	soil_saprotroph			
jrk08419	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Stilbella	dung_saprotroph	foliar_endophyte		
jrk08846	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Ticonectria	plant_pathogen			
jrk08850	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Tilakidium	mycoparasite	fungal_decomposer		
jrk10029	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales family incertae sedis	Tubercularia	plant_pathogen			
jrk02883	Ascomycota	Sordariomycetes	Hypocreales	Myrotheciomycetaceae	Emericellopsis	soil_saprotroph			
jrk04664	Ascomycota	Sordariomycetes	Hypocreales	Myrotheciomycetaceae	Leucosphaerina	dung_saprotroph			
jrk05470	Ascomycota	Sordariomycetes	Hypocreales	Myrotheciomycetaceae	Myrotheciomyces	epiphyte	litter_saprotroph		
jrk09022	Ascomycota	Sordariomycetes	Hypocreales	Myrotheciomycetaceae	Trichothecium	plant_pathogen	litter_saprotroph		
jrk10009	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Actinostilbe	plant_pathogen			
jrk00183	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Albonectria	plant_pathogen	foliar_endophyte		
jrk00209	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Allantonectria	plant_pathogen			
jrk00231	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Allonectella	mycoparasite	fungal_decomposer		
jrk00474	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Aphanocladium	protistan_parasite	fungal_decomposer		
jrk00538	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Aquanectria	litter_saprotroph			
jrk00764	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Atractium	wood_saprotroph			
jrk00891	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Baipadisphaeria	wood_saprotroph			
jrk01045	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Bisifusarium	litter_saprotroph	wood_saprotroph		
jrk01132	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Botryosporium	plant_pathogen			
jrk01328	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Calonectria	plant_pathogen			
jrk01339	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Calostilbe	plant_pathogen			
jrk01387	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Campylocarpon	plant_pathogen			
jrk01625	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Chaetonectrioides	litter_saprotroph			
jrk01632	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Chaetopsina	wood_saprotroph			
jrk01902	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Coccinonectria	litter_saprotroph			
jrk10010	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Corallomyces	animal_parasite	animal_decomposer		
jrk02055	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Corallomycetella	plant_pathogen	wood_saprotroph		
jrk02056	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Corallonectria	plant_pathogen			
jrk02069	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Corinectria	plant_pathogen	wood_saprotroph		
jrk02117	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Cosmospora	mycoparasite	fungal_decomposer		
jrk02118	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Cosmosporella	wood_saprotroph			
jrk02260	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Curvicladiella	plant_pathogen			
jrk02261	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Curvicladium	litter_saprotroph			
jrk02270	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Cyanochyta	litter_saprotroph			
jrk02274	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Cyanonectria	wood_saprotroph			
jrk02276	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Cyanophomella	wood_saprotroph			
jrk10011	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Cylindrocarpon	plant_pathogen			
jrk10012	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Cylindrocarpostylus	wood_saprotroph			
jrk02299	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Cylindrocladiella	plant_pathogen	soil_saprotroph		
jrk10013	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Cylindrocladium	plant_pathogen			
jrk02301	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Cylindrodendrum	plant_pathogen	algal_parasite		
jrk02371	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Dacryoma	litter_saprotroph			
jrk02382	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Dactylonectria	plant_pathogen			
jrk02437	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Dematiocladium	litter_saprotroph			
jrk10014	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Dialonectria	mycoparasite	fungal_decomposer		
jrk03281	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	plant_pathogen	litter_saprotroph		
jrk03298	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusicolla	mycoparasite	fungal_decomposer		
jrk03347	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Geejayessia	wood_saprotroph			
jrk03422	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gliocephalotrichum	plant_pathogen	litter_saprotroph		
jrk03423	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gliocladiopsis	soil_saprotroph	litter_saprotroph		
jrk03724	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Heimiodora				
jrk10125	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Heliscus	unspecified_saprotroph			
jrk04109	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria	plant_pathogen			
jrk04851	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Macroconia	mycoparasite	fungal_decomposer		
jrk04922	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Mariannaea	wood_saprotroph	soil_saprotroph		
jrk05136	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Microcera	animal_parasite	animal_decomposer		
jrk05480	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Myxocephala	soil_saprotroph			
jrk05515	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Nalanthamala	plant_pathogen			
jrk05545	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Nectria	plant_pathogen	litter_saprotroph		
jrk10015	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Nectricladiella	plant_pathogen			
jrk05600	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Neocosmospora	soil_saprotroph			
jrk05663	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Neonectria	plant_pathogen			
jrk05722	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Neothyronectria	plant_pathogen			
jrk05935	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ophionectria	wood_saprotroph			
jrk06040	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Pandanaceomyces	litter_saprotroph			
jrk06074	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Paracremonium	animal_parasite	animal_decomposer		
jrk06254	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Payosphaeria	wood_saprotroph			
jrk06285	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Penicillifer	wood_saprotroph			
jrk06324	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Persiciospora	soil_saprotroph	wood_saprotroph		
jrk06716	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Pleiocarpon	plant_pathogen			
jrk06733	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Pleogibberella	litter_saprotroph			
jrk10016	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Pleonectria	wood_saprotroph			
