jrk_template	Phylum	Class	Order	Family	GENUS	primary_lifestyle	Secondary_lifestyle	Genus	
jrk11100	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Tapesia	unspecified_saprotroph		#N/A	#N/A
jrk11109	Ascomycota	Leotiomycetes	Helotiales	Pezizellaceae	Phialina	unspecified_saprotroph		Neosetophoma	litter_saprotroph
jrk11101	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Ploettnerula	unspecified_saprotroph		Tilletia	plant_pathogen
	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Pseudolanzia	litter_saprotroph		#N/A	#N/A
jrk08321	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Staheliella	soil_saprotroph		#N/A	#N/A
jrk11108	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Mycopappus	plant_pathogen		Colletotrichum	plant_pathogen
	Ascomycota	Leotiomycetes	Helotiales	Vibrisseaceae	Srinivasanomyces	wood_saprotroph		Blumeria	plant_pathogen
jrk11103	Ascomycota	Leotiomycetes	Leotiales	Tympanidaceae	Aotearoamyces	wood_saprotroph		Minimedusa	lichen_parasite
	Ascomycota	Leotiomycetes	Leotiomycetes order incertae sedis	Leotiomycetes family incertae sedis	Blastosporium	plant_pathogen		Phaeosphaeria	litter_saprotroph
jrk11110	Ascomycota	Leotiomycetes	Rhytismatales	Rhytismataceae	Heufleria			Fusarium	plant_pathogen
jrk11111	Ascomycota	Leotiomycetes	Rhytismatales	Rhytismataceae	Mycomelanea			#N/A	#N/A
jrk11112	Ascomycota	Leotiomycetes	Rhytismatales	Rhytismataceae	Triblidiopsis	wood_saprotroph	foliar_endophyte	Taphrina	plant_pathogen
jrk11113	Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Ascophanus	dung_saprotroph		Filobasidium	unspecified_saprotroph
jrk11114	Ascomycota	Pezizomycetes	Pezizales	Pezizales family incertae sedis	Dennisiopsis	dung_saprotroph		Neosetophoma	litter_saprotroph
	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Geocavicola			#N/A	#N/A
jrk11115	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Lasiocupulina	soil_saprotroph		Saitozyma	soil_saprotroph
	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Pseudocoprotus	dung_saprotroph		Neosetophoma	litter_saprotroph
jrk11116	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Pezizomycotina family incertae sedis	Pygmaeosphaera	lichen_parasite	fungal_decomposer	#N/A	#N/A
	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycopsidaceae	Ascopersicus	unspecified_saprotroph		Neosetophoma	litter_saprotroph
jrk11117	Ascomycota	Sordariomycetes	Amphisphaeriales	Sporocadaceae	Diploceras	plant_pathogen		Schizothecium	dung_saprotroph
jrk11118	Ascomycota	Sordariomycetes	Amphisphaeriales	Sporocadaceae	Disaeta	plant_pathogen		Alternaria	plant_pathogen
jrk11119	Ascomycota	Sordariomycetes	Amphisphaeriales	Sporocadaceae	Distononappendiculata	unspecified_saprotroph		Septoriella	litter_saprotroph
jrk11120	Ascomycota	Sordariomycetes	Amphisphaeriales	Sporocadaceae	Diversimediispora	soil_saprotroph		#N/A	#N/A
jrk11122	Ascomycota	Sordariomycetes	Amphisphaeriales	Sporocadaceae	Nonappendiculata	litter_saprotroph		#N/A	#N/A
jrk11123	Ascomycota	Sordariomycetes	Amphisphaeriales	Sporocadaceae	Parabartalinia	litter_saprotroph		Phaeosphaeria	litter_saprotroph
jrk11124	Ascomycota	Sordariomycetes	Amphisphaeriales	Sporocadaceae	Pseudosarcostroma			Alternaria	plant_pathogen
jrk11125	Ascomycota	Sordariomycetes	Amphisphaeriales	Sporocadaceae	Xenoseimatosporium	unspecified_saprotroph		Pyricularia	plant_pathogen
jrk11126	Ascomycota	Sordariomycetes	Cephalothecales	Cephalothecaceae	Victoriomyces	soil_saprotroph		#N/A	#N/A
jrk11127	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Miyoshiella	unspecified_saprotroph		Vishniacozyma	soil_saprotroph
jrk11129	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriales family incertae sedis	Neonawawia	litter_saprotroph		Neoascochyta	plant_pathogen
jrk11130	Ascomycota	Sordariomycetes	Coronophorales	Ceratostomataceae	Dactylidispora	soil_saprotroph		Dissoconium	litter_saprotroph
jrk11131	Ascomycota	Sordariomycetes	Coronophorales	Ceratostomataceae	Echinusitheca	soil_saprotroph		Ascochyta	plant_pathogen
jrk11132	Ascomycota	Sordariomycetes	Coronophorales	Ceratostomataceae	Pseudomicrothecium	litter_saprotroph		Chaetosphaeronema	plant_pathogen
jrk11136	Ascomycota	Sordariomycetes	Diaporthales	Cryphonectriaceae	Myrtonectria	plant_pathogen	wood_saprotroph	Zymoseptoria	plant_pathogen
	Ascomycota	Sordariomycetes	Diaporthales	Cryphonectriaceae	Myrtoporthe	plant_pathogen	wood_saprotroph	Septoriella	litter_saprotroph
	Ascomycota	Sordariomycetes	Diaporthales	Diaporthales family incertae sedis	Kamalia	plant_pathogen		#N/A	#N/A
jrk11137	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Flavignomonia	plant_pathogen	wood_saprotroph	#N/A	#N/A
jrk11138	Ascomycota	Sordariomycetes	Diaporthales	Melanconiellaceae	Septomelanconiella	wood_saprotroph		#N/A	#N/A
jrk11139	Ascomycota	Sordariomycetes	Diaporthales	Melanconiellaceae	Sheathospora	plant_pathogen	wood_saprotroph	#N/A	#N/A
jrk11141	Ascomycota	Sordariomycetes	Diaporthales	Phaeoappendicosporaceae	Neophaeoappendicospora	litter_saprotroph		Tilletia	plant_pathogen
jrk11142	Ascomycota	Sordariomycetes	Diaporthales	Pseudomelanconidaceae	Neopseudomelanconis	unspecified_saprotroph		Neofitzroyomyces	plant_pathogen
jrk11143	Ascomycota	Sordariomycetes	Diaporthomycetidae order incertae sedis	Diaporthomycetidae family incertae sedis	Aquimonospora	wood_saprotroph		Neosetophoma	litter_saprotroph
jrk11144	Ascomycota	Sordariomycetes	Diaporthomycetidae order incertae sedis	Diaporthomycetidae family incertae sedis	Proliferophorum	wood_saprotroph		#N/A	#N/A
jrk11145	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Brunneochlamydosporium	soil_saprotroph		#N/A	#N/A
jrk11146	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Brunneomyces	litter_saprotroph		Leucosporidium	soil_saprotroph
jrk11147	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Chlamydosporiella	unspecified_saprotroph		Mrakiella	soil_saprotroph
jrk11148	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Furcasterigmium	soil_saprotroph		Neopseudolachnella	litter_saprotroph
jrk11149	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Fuscohypha	soil_saprotroph		Leptospora	litter_saprotroph
jrk11150	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Musidium	plant_pathogen	root-associated	Neosetophoma	litter_saprotroph
jrk11151	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Nigrocephalum	animal_parasite		Apenidiella	litter_saprotroph
jrk11152	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Paragibellulopsis	litter_saprotroph		Cystobasidium	mycoparasite
jrk11153	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Paramusicillium	soil_saprotroph		Cercospora	plant_pathogen
jrk11154	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Phialoparvum	soil_saprotroph		Pyrenochaetopsis	foliar_endophyte
jrk11155	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Sayamraella	soil_saprotroph		Waitea	plant_pathogen
jrk11156	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Summerbellia	soil_saprotroph		Neosetophoma	litter_saprotroph
jrk11157	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Theobromium			Plenodomus	plant_pathogen
jrk11158	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Chrysonectria	wood_saprotroph		Vishniacozyma	soil_saprotroph
	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Pilonectria			Neosetophoma	litter_saprotroph
jrk11159	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Helicocollum	animal_parasite		Neosetophoma	litter_saprotroph
jrk11160	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Nigelia	animal_parasite		Tilletia	plant_pathogen
jrk11161	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Romanoa	soil_saprotroph		Heterophoma	plant_pathogen
	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Neobaryopsis	lichen_parasite	fungal_decomposer	Mortierella	soil_saprotroph
jrk11162	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Kiflimonium	soil_saprotroph		#N/A	#N/A
jrk11163	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Stephanoma	mycoparasite	fungal_decomposer	Neocamarosporium	wood_saprotroph
jrk11165	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Murinectria	unspecified_saprotroph		Filobasidium	unspecified_saprotroph
jrk11166	Ascomycota	Sordariomycetes	Hypocreales	Niessliaceae	Neoeucasphaeria			Duportella	wood_saprotroph
jrk11167	Ascomycota	Sordariomycetes	Hypocreales	Sarocladiaceae	Parasarocladium			Sporormiella	litter_saprotroph
jrk11168	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Hyalinostachys	wood_saprotroph		Radulidium	unspecified_saprotroph
jrk11169	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Bifusisporella	foliar_endophyte	foliar_endophyte	#N/A	#N/A
jrk11170	Ascomycota	Sordariomycetes	Meliolales	Meliolaceae	Setameliola	plant_pathogen	epiphyte	#N/A	#N/A
jrk11171	Ascomycota	Sordariomycetes	Microascales	Halosphaeriaceae	Amphitrite	wood_saprotroph		Bulleribasidium	unspecified_saprotroph
jrk11172	Ascomycota	Sordariomycetes	Microascales	Halosphaeriaceae	Aniptosporopsis	wood_saprotroph		Ophiognomonia	plant_pathogen
jrk11173	Ascomycota	Sordariomycetes	Microascales	Halosphaeriaceae	Lautisporopsis	wood_saprotroph		Kondoa	unspecified_saprotroph
jrk11174	Ascomycota	Sordariomycetes	Microascales	Halosphaeriaceae	Paraaniptodera	wood_saprotroph		#N/A	#N/A
jrk11175	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Fairmania	wood_saprotroph		Dissoconium	litter_saprotroph
jrk11176	Ascomycota	Sordariomycetes	Microascales	Triadelphiaceae	Synnematotriadelphia	litter_saprotroph		#N/A	#N/A
jrk11179	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Afroraffaelea	plant_pathogen	arthropod-associated	#N/A	#N/A
	Ascomycota	Sordariomycetes	Pleurotheciales	Pleurotheciaceae	Neomonodictys	wood_saprotroph		#N/A	#N/A
jrk11180	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Allobotryotrichum	plant_pathogen		Aureobasidium	sooty_mold
jrk11181	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Episternus	animal_parasite		#N/A	#N/A
jrk11182	Ascomycota	Sordariomycetes	Sordariomycetes order incertae sedis	Sordariomycetes family incertae sedis	Guarroa	wood_saprotroph		Alternaria	plant_pathogen
	Ascomycota	Sordariomycetes	Sordariomycetes order incertae sedis	Sordariomycetes family incertae sedis	Phaeobotrys	wood_saprotroph		Paraphaeosphaeria	wood_saprotroph
jrk11183	Ascomycota	Sordariomycetes	Torpedosporales	Juncigenaceae	Elbamycella	plant_pathogen	litter_saprotroph	Ustilentyloma	plant_pathogen
jrk11184	Ascomycota	Sordariomycetes	Xenospadicoidales	Xenospadicoidaceae	Neospadicoides	wood_saprotroph	litter_saprotroph	Sporobolomyces	mycoparasite
	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Allodiatrype	litter_saprotroph		#N/A	#N/A
jrk11186	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Halocryptovalsa	wood_saprotroph		Parafenestella	unspecified_saprotroph
jrk11187	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Neoeutypella	wood_saprotroph		Didymella	plant_pathogen
jrk11188	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Natonodosa	litter_saprotroph		Stagonospora	plant_pathogen
	Ascomycota	Sordariomycetes	Xylariales	Xylariales family incertae sedis	Xenoanthostomella	litter_saprotroph		Cercospora	plant_pathogen
jrk11189	Ascomycota	Sordariomycetes	Xylariomycetidae order incertae sedis	Cainiaceae	Alishanica	litter_saprotroph		Phaeosphaeria	litter_saprotroph
jrk11190	Ascomycota	Taphrinomycetes	Taphrinales	Protomycetaceae	Buerenia	plant_pathogen		#N/A	#N/A
jrk11192	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Lignomphalia	wood_saprotroph		#N/A	#N/A
jrk11193	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Vanromburghia	wood_saprotroph		Dissoconium	litter_saprotroph
jrk11194	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Limacellopsis	soil_saprotroph		Dioszegia	litter_saprotroph
jrk11195	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Zhuliangomyces	soil_saprotroph		#N/A	#N/A
jrk11196	Basidiomycota	Agaricomycetes	Agaricales	Callistosporiaceae	Anupama	litter_saprotroph		Microdochium	plant_pathogen
jrk11197	Basidiomycota	Agaricomycetes	Agaricales	Cystostereaceae	Rigidotubus	wood_saprotroph		Ramularia	plant_pathogen
jrk11198	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Sinohygrocybe	litter_saprotroph	soil_saprotroph	#N/A	#N/A
	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Paragymnopus	wood_saprotroph	litter_saprotroph	Orbilia	wood_saprotroph
jrk11199	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Pusillomyces	wood_saprotroph	litter_saprotroph	Dinemasporium	litter_saprotroph
	Basidiomycota	Agaricomycetes	Agaricales	Porotheleaceae	Chrysomycena	wood_saprotroph		Vishniacozyma	soil_saprotroph
jrk11191	Basidiomycota	Agaricomycetes	Agaricales	Porotheleaceae	Leucoinocybe	wood_saprotroph		Neosetophoma	litter_saprotroph
	Basidiomycota	Agaricomycetes	Agaricales	Porotheleaceae	Pulverulina	wood_saprotroph		Bipolaris	plant_pathogen
jrk11200	Basidiomycota	Agaricomycetes	Agaricales	Tubariaceae	Pleuromyces	wood_saprotroph		Zymoseptoria	plant_pathogen
	Basidiomycota	Agaricomycetes	Agaricales 	Callistosporiaceae	Xerophorus	litter_saprotroph	soil_saprotroph	Ascobolus	litter_saprotroph
jrk11201	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Gelacantha	wood_saprotroph		Ochrocladosporium	wood_saprotroph
jrk11202	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Grammatus	wood_saprotroph		#N/A	#N/A
jrk11203	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Hyalodon	wood_saprotroph		Saitozyma	soil_saprotroph
jrk11204	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Hydrophana	wood_saprotroph		Setophoma	plant_pathogen
jrk11205	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Mycostilla	wood_saprotroph		Phomopsis	plant_pathogen
jrk11206	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Myxariellum	wood_saprotroph		Mortierella	soil_saprotroph
jrk11207	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Ofella	wood_saprotroph		#N/A	#N/A
jrk11208	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Protoacia	wood_saprotroph		Stagonospora	plant_pathogen
jrk11209	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Stypellopsis	wood_saprotroph		Pseudoophiobolus	litter_saprotroph
jrk11210	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Indoporus	ectomycorrhizal		#N/A	#N/A
jrk11211	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Ionosporus	ectomycorrhizal		#N/A	#N/A
	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Longistriata	ectomycorrhizal		Dioszegia	litter_saprotroph
jrk11212	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Spongispora	ectomycorrhizal		Cryptocline	plant_pathogen
	Basidiomycota	Agaricomycetes	Cantharellales	Botryobasidiaceae	Neoacladium	wood_saprotroph		#N/A	#N/A
	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Bergerella	lichen_parasite	fungal_decomposer	Hannaella	animal_parasite
jrk11213	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Laeticorticium	wood_saprotroph		Hannaella	animal_parasite
	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Hydnoporia	wood_saprotroph		Setomelanomma	plant_pathogen
jrk11214	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Grandinia	wood_saprotroph		Pyrenophora	plant_pathogen
jrk11215	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Ranadivia	wood_saprotroph		Acremonium	unspecified_saprotroph
jrk11216	Basidiomycota	Agaricomycetes	Polyporales	Incrustoporiaceae	Gloeoporellus	wood_saprotroph		Laetisaria	plant_pathogen
jrk11217	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Resiniporus	wood_saprotroph		#N/A	#N/A
jrk11218	Basidiomycota	Agaricomycetes	Polyporales	Laetiporaceae	Kusaghiporia	wood_saprotroph		Solicoccozyma	soil_saprotroph
jrk11220	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Hermanssonia	wood_saprotroph		Glomerobolus	plant_pathogen
jrk11221	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Hydnophanerochaete	wood_saprotroph		Entyloma	plant_pathogen
jrk11222	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Pappia	wood_saprotroph		Vishniacozyma	soil_saprotroph
jrk11223	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Stereophlebia	wood_saprotroph		Leptospora	litter_saprotroph
jrk11224	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Crepatura	wood_saprotroph		#N/A	#N/A
jrk11225	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Efibulella	wood_saprotroph		#N/A	#N/A
jrk11226	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Odontoefibula	wood_saprotroph		#N/A	#N/A
jrk11227	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Cinereomycetella	wood_saprotroph		Sistotremastrum	wood_saprotroph
jrk11228	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Dextrinoporus	wood_saprotroph		Tetraploa	litter_saprotroph
jrk11229	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Endopandanicola	foliar_endophyte	foliar_endophyte	Clonostachys	wood_saprotroph
jrk11230	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Murinicarpus			Ceratobasidium	plant_pathogen
jrk11231	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Pilatotrama	wood_saprotroph		Cladosporium	litter_saprotroph
jrk11232	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Szczepkamyces	wood_saprotroph		Robillarda	litter_saprotroph
jrk11233	Basidiomycota	Agaricomycetes	Polyporales	Polyporales family incertae sedis	Amaropostia	wood_saprotroph		Neosetophoma	litter_saprotroph
jrk11234	Basidiomycota	Agaricomycetes	Polyporales	Polyporales family incertae sedis	Calcipostia	wood_saprotroph		#N/A	#N/A
jrk11235	Basidiomycota	Agaricomycetes	Polyporales	Polyporales family incertae sedis	Cyanosporus	wood_saprotroph		#N/A	#N/A
jrk11236	Basidiomycota	Agaricomycetes	Polyporales	Polyporales family incertae sedis	Cystidiopostia	wood_saprotroph		Phaeosphaeria	litter_saprotroph
jrk11237	Basidiomycota	Agaricomycetes	Polyporales	Polyporales family incertae sedis	Fuscopostia	wood_saprotroph		Neosetophoma	litter_saprotroph
jrk11238	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae	Elaphroporia	wood_saprotroph		Nigrospora	litter_saprotroph
	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae	Trianguloporus			Tricellula	litter_saprotroph
jrk11239	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae	Trullella	wood_saprotroph		Didymella	plant_pathogen
	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Parapterulicium	litter_saprotroph		Neodevriesia	plant_pathogen
jrk11241	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Confertextum	wood_saprotroph		Karstenia	unspecified_saprotroph
jrk11242	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Gloeosoma	wood_saprotroph		Ramularia	plant_pathogen
jrk11243	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Matula	wood_saprotroph		Colletotrichum	plant_pathogen
jrk11244	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Agaricostilbaceae	Agaricostilbum	litter_saprotroph		Colletotrichum	plant_pathogen
	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Boekhoutia	epiphyte		Limonomyces	plant_pathogen
	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Jianyuniaceae	Pseudosterigmatospora	epiphyte		#N/A	#N/A
	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Jianyuniaceae	Sterigmatospora	epiphyte		#N/A	#N/A
jrk11245	Basidiomycota	Atractiellomycetes	Atractiellales	Phleogenaceae	Saccosoma	wood_saprotroph		Rhizophlyctis	litter_saprotroph
jrk11246	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Halobasidium	unspecified		#N/A	#N/A
	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiales family incertae sedis	Begerowomyces	epiphyte		Alternariaster	plant_pathogen
	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiales family incertae sedis	Robertozyma	soil_saprotroph		Periconia	plant_pathogen
	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes order incertae sedis	Cystobasidiomycetes family incertae sedis	Lichenozyma	lichen_parasite	fungal_decomposer	Kurtzmanomyces	unspecified_saprotroph
jrk11247	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes order incertae sedis	Cystobasidiomycetes family incertae sedis	Queiroziella	epiphyte		Dissoconium	litter_saprotroph
	Basidiomycota	Cystobasidiomycetes	Spiculogloeales	Spiculogloeales family incertae sedis	Meniscomyces	epiphyte	soil_saprotroph	Vishniacozyma	soil_saprotroph
jrk11249	Basidiomycota	Microbotryomycetes	Heitmaniales	Heitmaniaceae	Heitmania	epiphyte		#N/A	#N/A
jrk11248	Basidiomycota	Microbotryomycetes	Heterogastridiales	Heterogastridiaceae	Krieglsteinera	mycoparasite	fungal_decomposer	Peniophora	wood_saprotroph
